Date,State,District,Min_Temp,Max_Temp,Avg_Temp,Rainfall,Humidity,Wind_Speed,Solar_Radiation
2020-01-02,Arunachal Pradesh,Itanagar,11.9,24.8,18.4,14.2,65.8,16.1,29.5
2019-04-03,Jammu and Kashmir,Srinagar,5.1,17.4,11.2,35.1,43.9,17.1,25.8
2023-08-28,Uttar Pradesh,Kanpur,14.1,23.5,18.8,166.2,75.3,19.2,27.7
2016-11-23,Chhattisgarh,Raipur,11.2,30.1,20.6,9.4,59.4,15.4,22.5
2015-09-12,Arunachal Pradesh,Itanagar,20.2,33.8,27.0,265.8,47.7,12.1,26.7
2019-01-18,Punjab,Amritsar,26.0,35.1,30.6,46.5,53.0,8.9,20.2
2021-04-19,Puducherry,Puducherry,22.1,27.8,25.0,10.5,71.1,5.5,33.4
2015-09-14,Puducherry,Puducherry,19.0,31.0,25.0,282.7,74.7,9.1,28.5
2021-08-27,Punjab,Ludhiana,21.7,30.9,26.3,173.6,30.9,20.6,26.2
2016-03-17,Tripura,Agartala,13.9,19.0,16.4,41.5,56.9,17.9,27.9
2020-02-25,Punjab,Ludhiana,19.7,27.0,23.4,37.7,53.7,5.3,27.6
2022-03-31,Tripura,Agartala,22.5,33.3,27.9,17.3,60.1,12.9,29.3
2018-01-18,Maharashtra,Nashik,29.1,34.5,31.8,124.9,75.4,10.6,27.4
2025-06-17,Kerala,Thrissur,23.1,34.6,28.8,289.1,83.0,10.3,33.5
2021-09-03,Chhattisgarh,Raipur,19.3,32.9,26.1,137.0,53.9,16.0,23.9
2016-08-04,Arunachal Pradesh,Itanagar,17.7,28.0,22.8,75.1,79.1,8.2,29.3
2023-07-13,Meghalaya,Shillong,22.4,30.6,26.5,110.2,46.6,10.0,25.5
2019-10-02,Chandigarh,Chandigarh,11.6,25.4,18.5,62.0,70.3,7.0,29.6
2025-03-24,Telangana,Warangal,21.4,36.0,28.7,29.5,64.7,13.6,21.8
2022-03-30,Chandigarh,Chandigarh,19.8,28.1,24.0,47.8,61.7,17.6,22.1
2015-01-19,Karnataka,Mysore,19.5,36.0,27.8,50.0,75.2,19.4,25.4
2018-01-29,Maharashtra,Mumbai,21.6,37.2,29.4,117.1,51.0,15.3,27.8
2022-04-08,Tamil Nadu,Chennai,20.2,32.8,26.5,67.0,72.3,6.3,25.2
2025-07-04,Meghalaya,Shillong,14.4,25.0,19.7,60.5,60.4,11.4,23.4
2018-10-12,Rajasthan,Jaipur,17.3,39.8,28.6,35.4,31.9,10.6,28.2
2019-04-15,Bihar,Patna,24.7,37.0,30.8,56.0,51.9,19.0,33.1
2025-06-29,Delhi,New Delhi,13.2,29.3,21.2,63.4,63.1,12.3,26.1
2020-09-11,Maharashtra,Mumbai,25.2,38.9,32.0,104.7,80.5,9.9,27.4
2020-06-16,Odisha,Bhubaneswar,29.8,35.3,32.6,116.6,66.2,19.1,34.0
2024-01-14,Chhattisgarh,Raipur,20.9,32.9,26.9,36.6,54.2,12.6,26.5
2019-03-28,Ladakh,Leh,17.5,32.4,25.0,16.0,55.8,6.0,26.7
2025-02-18,Dadra and Nagar Haveli and Daman and Diu,Daman,21.4,32.1,26.8,71.9,77.3,9.1,22.4
2017-05-11,Nagaland,Kohima,10.4,25.3,17.8,65.3,46.3,13.9,32.2
2015-06-04,Dadra and Nagar Haveli and Daman and Diu,Daman,15.5,30.7,23.1,254.4,40.4,19.0,31.0
2024-07-26,Chandigarh,Chandigarh,22.7,28.7,25.7,246.0,45.6,16.8,22.7
2017-06-23,Rajasthan,Udaipur,16.0,33.0,24.5,123.6,45.8,22.8,26.2
2018-06-23,Chandigarh,Chandigarh,20.8,26.3,23.6,120.1,53.7,11.8,30.3
2016-02-09,Bihar,Gaya,13.4,26.3,19.8,65.9,52.9,19.8,22.8
2017-04-23,Chhattisgarh,Raipur,23.5,31.3,27.4,68.5,57.1,16.6,29.0
2019-11-18,Jharkhand,Ranchi,19.3,24.9,22.1,46.9,52.6,19.9,28.1
2019-04-14,Uttarakhand,Dehradun,11.2,19.9,15.6,48.1,52.0,8.2,28.6
2018-03-30,Meghalaya,Shillong,11.6,26.8,19.2,24.8,74.7,5.5,23.5
2017-01-16,Chandigarh,Chandigarh,18.2,26.0,22.1,9.0,42.9,7.4,22.7
2019-09-22,Madhya Pradesh,Bhopal,25.5,36.0,30.8,27.2,36.2,13.5,24.2
2023-09-24,Ladakh,Leh,10.9,18.2,14.6,93.4,73.5,11.1,22.3
2015-09-28,Rajasthan,Jodhpur,22.4,43.1,32.8,89.2,23.2,10.8,28.6
2017-02-08,Manipur,Imphal,23.2,33.6,28.4,42.9,57.6,9.0,25.5
2019-09-12,Punjab,Patiala,22.1,34.8,28.4,60.6,66.1,13.9,28.8
2019-02-19,Punjab,Patiala,14.9,20.7,17.8,38.2,66.8,8.8,25.4
2015-06-21,Chhattisgarh,Raipur,22.1,29.6,25.8,100.1,56.4,16.3,30.5
2015-10-01,Lakshadweep,Kavaratti,17.3,32.7,25.0,15.7,43.4,7.5,27.0
2021-04-25,Goa,North Goa,12.2,22.9,17.5,66.6,45.6,12.9,30.1
2018-03-04,Chandigarh,Chandigarh,10.5,17.8,14.2,71.5,78.4,18.1,24.3
2019-09-03,Uttar Pradesh,Kanpur,21.0,39.2,30.1,168.8,74.8,12.7,26.2
2025-05-21,Madhya Pradesh,Bhopal,22.5,41.8,32.2,53.3,36.6,5.9,29.5
2019-11-07,Andaman and Nicobar Islands,Port Blair,18.2,32.5,25.4,16.2,76.8,13.6,28.4
2016-02-26,Chhattisgarh,Raipur,22.5,34.6,28.6,51.1,71.4,17.3,24.7
2018-12-15,Tripura,Agartala,16.5,34.3,25.4,9.7,78.1,13.7,22.9
2018-04-24,Madhya Pradesh,Bhopal,22.3,36.7,29.5,11.1,56.8,18.5,34.7
2021-08-08,Telangana,Nizamabad,25.2,33.4,29.3,186.5,40.1,21.8,27.8
2025-01-26,Dadra and Nagar Haveli and Daman and Diu,Daman,12.5,28.2,20.4,6.4,48.6,7.6,21.6
2021-08-22,Punjab,Patiala,18.8,39.4,29.1,43.5,64.9,9.2,20.8
2024-11-03,Haryana,Gurgaon,20.7,33.9,27.3,20.5,51.3,16.3,27.7
2016-08-02,Himachal Pradesh,Kangra,0.2,7.1,3.6,40.9,40.6,20.6,20.8
2017-06-09,Rajasthan,Jodhpur,27.8,44.8,36.3,133.1,22.7,21.4,34.6
2016-12-22,Punjab,Patiala,22.7,35.3,29.0,32.1,62.8,13.3,23.3
2023-12-12,Manipur,Imphal,24.6,29.9,27.2,51.6,63.4,14.6,26.4
2017-05-30,Uttar Pradesh,Lucknow,8.3,17.1,12.7,8.7,76.9,14.1,25.8
2018-01-26,Karnataka,Belgaum,22.3,31.1,26.7,23.3,77.0,16.6,24.6
2022-04-06,Karnataka,Hubli,23.2,32.5,27.8,59.6,73.0,18.1,30.9
2020-06-30,Uttarakhand,Dehradun,11.9,30.9,21.4,124.2,65.2,11.0,26.6
2020-08-31,Chandigarh,Chandigarh,10.8,21.8,16.3,187.2,52.8,11.6,29.9
2019-01-13,Odisha,Bhubaneswar,30.0,38.0,34.0,39.1,80.2,16.1,26.2
2023-11-18,Puducherry,Puducherry,23.6,31.4,27.5,22.9,78.7,17.9,29.1
2016-01-18,Tamil Nadu,Madurai,27.3,34.5,30.9,87.5,81.1,13.2,26.3
2020-12-21,Andhra Pradesh,Visakhapatnam,25.8,30.9,28.4,44.8,51.1,11.8,20.5
2018-12-20,Assam,Dibrugarh,16.8,25.8,21.3,121.7,76.8,12.7,29.0
2023-06-24,Assam,Cachar,17.2,24.2,20.7,156.3,70.7,12.0,33.2
2021-12-25,West Bengal,Howrah,23.7,29.2,26.4,33.1,68.0,6.3,21.7
2023-12-01,Maharashtra,Pune,28.9,37.2,33.0,101.6,54.9,10.6,28.6
2023-08-23,Chandigarh,Chandigarh,19.9,31.8,25.8,198.9,61.6,22.9,28.9
2019-05-10,Chhattisgarh,Raipur,20.7,32.0,26.4,10.9,59.4,12.4,25.5
2019-11-22,Manipur,Imphal,21.3,26.3,23.8,34.8,76.1,10.1,25.8
2015-05-24,Maharashtra,Mumbai,21.7,29.1,25.4,94.0,49.2,6.1,29.4
2020-03-01,Maharashtra,Nashik,26.5,36.4,31.4,38.1,76.8,6.5,26.7
2019-08-30,Haryana,Karnal,20.2,38.5,29.4,114.8,62.8,11.2,25.5
2018-12-06,Haryana,Faridabad,18.3,28.2,23.2,5.2,59.8,11.0,23.0
2015-08-12,Odisha,Bhubaneswar,17.9,37.5,27.7,160.2,57.1,15.9,27.8
2015-08-08,Lakshadweep,Kavaratti,19.0,34.6,26.8,287.9,76.1,16.5,27.7
2015-06-28,Dadra and Nagar Haveli and Daman and Diu,Daman,14.3,28.3,21.3,38.6,50.5,12.9,28.6
2019-07-13,Andaman and Nicobar Islands,Port Blair,12.4,18.9,15.6,181.9,59.7,16.8,21.3
2016-03-08,Karnataka,Mysore,27.5,34.8,31.2,50.5,64.6,15.4,23.8
2015-09-22,Madhya Pradesh,Bhopal,13.1,36.8,25.0,77.3,47.7,17.5,29.7
2017-08-11,Uttarakhand,Dehradun,10.5,25.6,18.0,282.1,50.2,9.7,26.0
2016-03-04,Odisha,Bhubaneswar,17.3,37.9,27.6,75.1,54.2,13.7,20.3
2025-03-22,Uttar Pradesh,Varanasi,27.8,34.7,31.2,45.2,35.3,12.1,29.3
2021-09-29,Himachal Pradesh,Kangra,1.5,13.4,7.4,243.5,58.5,17.8,28.1
2024-08-25,West Bengal,Kolkata,24.1,32.6,28.4,238.1,72.8,9.8,28.7
2022-08-06,Lakshadweep,Kavaratti,11.4,19.8,15.6,284.5,51.3,11.7,24.3
2021-02-22,Assam,Cachar,20.9,29.2,25.0,134.3,65.2,6.8,20.8
2019-04-27,Lakshadweep,Kavaratti,14.5,22.6,18.6,37.3,79.8,18.0,33.9
2023-07-22,Chhattisgarh,Raipur,22.5,29.5,26.0,83.4,69.3,17.0,22.1
2016-04-24,Haryana,Karnal,29.2,36.7,33.0,41.6,33.0,5.5,29.6
2024-08-15,Maharashtra,Nashik,19.4,39.7,29.6,413.5,60.4,22.7,22.4
2018-09-15,Assam,Kamrup,20.2,25.4,22.8,286.1,62.8,13.5,23.8
2024-02-05,Telangana,Hyderabad,22.5,32.7,27.6,50.1,47.6,8.5,26.5
2025-08-14,Madhya Pradesh,Bhopal,20.3,28.0,24.2,193.2,67.2,15.0,26.1
2017-06-08,Andaman and Nicobar Islands,Port Blair,22.2,34.7,28.4,291.4,76.9,20.2,29.3
2025-07-21,Haryana,Karnal,21.7,36.9,29.3,36.5,34.7,18.6,26.7
2017-07-13,Dadra and Nagar Haveli and Daman and Diu,Daman,22.1,28.6,25.4,282.3,49.5,10.0,23.2
2020-12-10,Uttar Pradesh,Lucknow,26.8,32.1,29.4,17.5,77.8,5.3,22.8
2020-03-17,Nagaland,Kohima,14.9,33.9,24.4,64.6,58.4,9.8,29.4
2018-11-11,Nagaland,Kohima,12.8,26.0,19.4,34.3,77.4,16.3,24.6
2018-09-24,Gujarat,Surat,25.3,40.9,33.1,169.6,54.6,21.7,23.8
2017-02-16,Meghalaya,Shillong,21.0,26.1,23.6,45.8,45.5,12.9,22.5
2021-07-23,Delhi,New Delhi,15.7,32.0,23.8,36.4,61.5,10.2,25.7
2015-01-29,Assam,Cachar,19.5,26.4,23.0,25.7,63.0,15.3,23.8
2023-04-11,Bihar,Gaya,16.2,34.2,25.2,42.3,65.5,18.8,30.1
2015-02-04,Ladakh,Leh,19.6,31.3,25.5,42.4,66.6,17.5,28.1
2024-10-29,Bihar,Patna,9.3,38.8,24.0,65.1,78.8,7.9,25.4
2018-11-20,Himachal Pradesh,Kangra,8.8,19.9,14.4,36.4,76.1,15.5,23.2
2022-04-24,Mizoram,Aizawl,15.7,27.4,21.5,30.7,48.4,11.5,25.8
2024-03-19,Mizoram,Aizawl,22.8,33.7,28.2,67.4,57.8,14.8,28.1
2016-08-11,Delhi,New Delhi,14.7,29.4,22.0,142.7,54.9,20.9,26.2
2024-05-13,Punjab,Amritsar,20.6,27.9,24.2,20.6,63.7,8.2,34.7
2023-10-24,Maharashtra,Nagpur,28.0,34.9,31.4,22.4,47.6,8.6,22.4
2023-08-05,Sikkim,Gangtok,10.2,29.4,19.8,293.6,51.5,8.2,29.2
2017-06-22,Uttarakhand,Dehradun,13.1,18.2,15.6,82.8,44.2,18.9,25.0
2022-01-11,Assam,Kamrup,16.6,28.2,22.4,123.0,78.3,6.9,24.3
2020-12-09,Telangana,Warangal,29.2,35.6,32.4,29.5,74.9,16.8,23.0
2015-12-06,Chandigarh,Chandigarh,20.6,26.4,23.5,43.0,74.8,17.6,22.0
2015-06-24,Haryana,Faridabad,18.3,30.0,24.2,121.0,33.0,22.7,30.6
2020-04-07,Sikkim,Gangtok,11.8,28.5,20.2,5.5,40.3,7.7,27.7
2019-09-11,Tripura,Agartala,13.9,26.0,20.0,163.7,56.9,13.6,26.7
2016-08-19,Jharkhand,Ranchi,13.7,28.9,21.3,287.9,58.9,15.7,27.3
2016-03-26,Andaman and Nicobar Islands,Port Blair,17.6,24.4,21.0,47.7,60.4,19.3,20.9
2016-07-10,Andhra Pradesh,Guntur,25.4,36.3,30.8,201.2,51.8,12.9,22.6
2018-03-05,Rajasthan,Udaipur,27.0,41.6,34.3,10.3,53.0,12.3,22.6
2023-06-15,Telangana,Warangal,21.6,30.1,25.8,197.2,61.1,22.1,27.7
2018-09-18,Himachal Pradesh,Mandi,6.4,11.5,9.0,117.6,50.0,14.0,25.0
2023-12-11,Uttar Pradesh,Varanasi,23.1,30.8,27.0,35.6,66.4,8.6,23.5
2024-10-07,Himachal Pradesh,Shimla,4.1,11.4,7.8,59.2,49.6,10.5,22.5
2020-08-18,Punjab,Ludhiana,6.1,32.2,19.2,135.8,49.0,18.1,28.5
2025-09-04,Jammu and Kashmir,Srinagar,12.4,28.8,20.6,92.4,75.3,16.1,28.4
2021-07-09,Ladakh,Leh,21.2,26.7,24.0,254.6,53.5,14.3,20.1
2024-04-27,Ladakh,Leh,21.4,30.4,25.9,70.8,51.2,12.4,29.1
2017-10-13,Himachal Pradesh,Mandi,15.8,25.7,20.8,39.9,77.9,10.7,24.9
2021-07-02,Sikkim,Gangtok,18.3,23.9,21.1,167.4,53.4,17.8,26.4
2020-08-24,Andhra Pradesh,Krishna,27.1,35.3,31.2,67.2,63.2,16.3,20.2
2017-04-18,Chhattisgarh,Raipur,18.2,27.9,23.0,38.5,52.1,12.4,33.8
2019-06-26,Himachal Pradesh,Kangra,15.8,26.5,21.2,202.9,75.8,15.2,30.4
2015-08-14,Odisha,Bhubaneswar,27.9,38.3,33.1,195.9,60.7,15.8,21.2
2024-07-28,Haryana,Faridabad,22.0,33.0,27.5,127.1,63.8,13.3,25.0
2019-12-19,Lakshadweep,Kavaratti,18.3,26.6,22.5,24.2,61.0,8.9,28.6
2024-07-11,Madhya Pradesh,Bhopal,31.9,38.0,35.0,146.6,35.8,10.8,27.7
2020-11-30,Punjab,Patiala,10.0,33.7,21.8,23.2,49.2,8.9,25.5
2020-07-13,Ladakh,Leh,15.0,22.6,18.8,58.9,80.0,13.2,28.0
2018-12-22,Chandigarh,Chandigarh,15.1,29.4,22.2,63.9,67.8,6.0,21.9
2020-08-10,Jharkhand,Ranchi,23.1,31.4,27.2,187.6,41.0,15.3,24.3
2021-05-02,Dadra and Nagar Haveli and Daman and Diu,Daman,20.3,28.0,24.2,57.1,66.8,12.6,28.8
2019-02-23,Tripura,Agartala,14.5,27.8,21.2,45.4,57.9,9.8,28.8
2018-05-16,Andaman and Nicobar Islands,Port Blair,14.7,30.0,22.4,68.3,65.9,10.5,28.0
2019-07-04,Telangana,Nizamabad,28.2,36.5,32.4,194.3,63.9,16.0,29.3
2019-10-02,Rajasthan,Jaipur,33.3,38.6,36.0,21.5,42.6,18.9,20.7
2023-03-19,Himachal Pradesh,Mandi,15.8,26.7,21.2,57.6,51.7,16.2,22.8
2024-06-02,Arunachal Pradesh,Itanagar,20.1,32.9,26.5,239.3,61.8,14.2,27.4
2015-11-02,Bihar,Gaya,8.7,15.0,11.8,37.2,43.8,6.7,21.9
2020-08-21,Haryana,Faridabad,17.0,32.7,24.8,145.0,49.4,18.0,28.6
2024-05-09,Lakshadweep,Kavaratti,15.6,30.5,23.0,51.1,65.5,13.8,32.3
2024-09-06,Maharashtra,Nagpur,27.8,35.6,31.7,341.2,51.2,19.3,28.8
2019-09-20,Madhya Pradesh,Bhopal,26.8,36.8,31.8,49.4,64.9,20.2,27.0
2019-08-17,Rajasthan,Jaipur,31.3,40.9,36.1,158.6,53.5,10.5,24.0
2019-02-26,Telangana,Hyderabad,20.0,28.4,24.2,42.6,54.5,18.6,20.0
2018-10-23,Nagaland,Kohima,10.2,33.4,21.8,21.7,40.1,11.6,22.0
2025-09-22,Uttar Pradesh,Lucknow,6.4,27.6,17.0,50.8,71.8,12.5,22.2
2023-03-04,Lakshadweep,Kavaratti,21.1,33.7,27.4,11.5,46.1,12.1,25.9
2016-02-24,Delhi,New Delhi,11.2,23.3,17.2,67.8,75.0,9.7,22.3
2023-01-15,Dadra and Nagar Haveli and Daman and Diu,Daman,18.7,24.8,21.8,21.3,46.7,8.1,22.1
2025-07-29,Nagaland,Kohima,19.4,29.6,24.5,261.4,69.4,15.5,23.1
2021-01-27,Jammu and Kashmir,Srinagar,16.6,22.3,19.5,54.3,44.5,13.0,29.0
2015-05-14,Kerala,Ernakulam,22.7,28.3,25.5,67.4,74.3,15.9,25.3
2020-07-23,Tripura,Agartala,12.0,24.4,18.2,46.6,78.2,15.7,23.8
2023-04-01,Dadra and Nagar Haveli and Daman and Diu,Daman,24.7,33.1,28.9,41.1,49.6,8.8,28.6
2018-12-21,Jharkhand,Ranchi,21.3,33.4,27.4,18.4,72.7,10.0,22.0
2023-06-24,Puducherry,Puducherry,12.9,25.8,19.4,234.8,62.8,15.0,25.2
2019-04-03,Assam,Kamrup,18.5,31.3,24.9,37.3,93.5,6.4,31.9
2023-12-06,Haryana,Hisar,18.1,38.0,28.0,23.6,50.3,13.3,28.7
2018-03-10,Lakshadweep,Kavaratti,22.0,29.2,25.6,71.9,70.1,5.2,21.8
2024-12-05,Andaman and Nicobar Islands,Port Blair,22.8,32.5,27.6,23.1,46.9,7.2,23.2
2020-02-13,Sikkim,Gangtok,23.5,30.8,27.2,51.2,44.5,13.0,23.4
2019-12-25,Punjab,Amritsar,9.0,34.7,21.8,41.7,42.3,14.8,23.9
2022-05-29,Goa,North Goa,10.7,24.0,17.4,45.3,52.0,19.2,30.6
2024-04-09,Andaman and Nicobar Islands,Port Blair,15.6,31.2,23.4,28.9,41.0,5.1,28.0
2024-08-16,Mizoram,Aizawl,12.3,23.5,17.9,235.5,52.4,16.4,29.2
2018-09-04,Dadra and Nagar Haveli and Daman and Diu,Daman,20.5,30.8,25.6,262.8,53.2,11.0,27.5
2019-01-04,Puducherry,Puducherry,10.9,24.0,17.4,25.1,78.9,10.7,26.6
2023-08-30,Bihar,Purnia,13.9,39.6,26.8,86.9,76.3,14.7,24.3
2021-02-04,Arunachal Pradesh,Itanagar,20.5,26.4,23.4,43.3,48.8,7.4,28.8
2017-12-15,Kerala,Thrissur,25.0,34.9,30.0,127.6,87.6,18.9,21.8
2018-03-24,Jammu and Kashmir,Srinagar,1.7,9.7,5.7,20.6,72.9,19.1,23.5
2019-08-23,Goa,North Goa,10.5,21.5,16.0,217.7,77.7,14.7,23.4
2015-04-21,Haryana,Gurgaon,21.3,29.2,25.2,39.5,46.6,19.7,34.3
2020-12-24,Rajasthan,Udaipur,26.6,40.3,33.4,7.1,31.2,17.9,23.6
2021-03-29,Jammu and Kashmir,Srinagar,8.5,27.4,18.0,37.8,74.0,6.0,26.9
2023-04-28,Manipur,Imphal,10.9,31.0,21.0,43.7,62.2,10.7,34.0
2016-04-12,Gujarat,Rajkot,23.7,32.2,28.0,42.1,67.9,8.6,31.1
2022-08-11,Manipur,Imphal,18.8,30.6,24.7,178.0,44.0,14.2,29.9
2021-12-03,Goa,North Goa,11.3,28.8,20.0,67.6,48.0,17.0,22.4
2023-08-06,Mizoram,Aizawl,10.5,25.7,18.1,219.0,47.9,9.1,25.5
2017-03-24,Bihar,Muzaffarpur,11.2,20.6,15.9,55.7,64.5,19.2,23.2
2018-06-26,Sikkim,Gangtok,13.2,29.2,21.2,292.2,62.1,12.4,34.1
2017-09-20,Lakshadweep,Kavaratti,19.2,26.5,22.8,285.9,50.9,21.5,26.1
2020-07-24,Sikkim,Gangtok,17.5,26.7,22.1,53.3,49.8,13.0,22.9
2015-11-19,Uttarakhand,Dehradun,11.1,27.1,19.1,38.3,44.3,12.0,20.8
2023-02-17,Manipur,Imphal,24.0,30.6,27.3,55.7,50.0,12.1,29.3
2017-06-22,Sikkim,Gangtok,23.1,33.5,28.3,241.3,72.9,19.1,34.0
2019-03-22,West Bengal,Darjeeling,16.3,30.1,23.2,84.3,57.9,12.5,21.2
2020-06-22,Himachal Pradesh,Mandi,12.2,18.4,15.3,170.9,58.5,9.7,29.4
2019-12-21,Puducherry,Puducherry,20.2,31.0,25.6,37.1,54.6,5.9,29.6
2024-08-04,Ladakh,Leh,16.0,26.8,21.4,55.9,61.3,22.7,22.5
2024-09-28,Himachal Pradesh,Mandi,6.3,15.7,11.0,265.3,59.0,20.4,28.5
2022-04-07,Manipur,Imphal,21.2,28.5,24.8,7.5,45.7,15.5,32.4
2021-10-12,Punjab,Ludhiana,24.2,31.8,28.0,11.9,66.9,15.0,27.4
2024-02-23,Haryana,Faridabad,7.3,23.7,15.5,7.8,56.3,12.3,24.5
2025-05-08,West Bengal,Kolkata,26.3,36.3,31.3,120.9,51.9,14.2,31.3
2024-11-17,Odisha,Bhubaneswar,15.4,35.8,25.6,23.8,74.5,5.6,26.1
2015-05-28,Meghalaya,Shillong,17.8,28.7,23.2,30.7,56.8,12.2,28.0
2018-02-15,Karnataka,Mysore,27.4,37.8,32.6,37.0,75.0,16.3,28.8
2017-04-29,Haryana,Faridabad,5.1,20.2,12.6,11.5,45.6,13.6,34.1
2016-01-02,Delhi,New Delhi,22.6,31.3,27.0,6.6,52.0,6.6,26.5
2022-12-07,Jharkhand,Ranchi,20.4,31.6,26.0,24.2,76.8,13.8,26.0
2017-12-25,Nagaland,Kohima,22.2,27.7,25.0,19.7,63.6,14.2,24.7
2020-07-31,Jammu and Kashmir,Srinagar,15.6,23.8,19.7,42.9,53.6,22.5,27.8
2022-10-31,Assam,Cachar,14.8,23.2,19.0,126.3,67.0,13.7,25.1
2024-06-03,Uttarakhand,Dehradun,16.3,27.1,21.7,216.7,44.1,13.9,34.7
2015-06-24,West Bengal,Kolkata,24.0,29.2,26.6,245.6,54.7,15.3,26.0
2020-01-29,Goa,North Goa,15.8,28.5,22.2,30.7,63.1,19.8,22.5
2016-08-10,Maharashtra,Pune,24.8,34.6,29.7,412.3,54.2,17.6,26.9
2016-05-09,Gujarat,Vadodara,31.6,37.4,34.5,49.9,58.8,11.8,27.6
2023-04-09,Jharkhand,Ranchi,19.4,25.9,22.6,71.3,47.4,16.6,28.5
2018-02-11,Manipur,Imphal,13.2,31.8,22.5,67.1,40.2,19.6,24.2
2023-09-18,Dadra and Nagar Haveli and Daman and Diu,Daman,11.4,24.8,18.1,53.2,50.4,16.4,23.6
2019-11-20,Andaman and Nicobar Islands,Port Blair,13.4,21.7,17.6,49.6,76.4,5.8,22.4
2024-08-11,Mizoram,Aizawl,20.0,34.9,27.4,210.8,42.1,10.7,23.5
2025-05-14,Andaman and Nicobar Islands,Port Blair,12.4,20.6,16.5,24.2,54.9,10.9,30.0
2018-03-16,Manipur,Imphal,23.9,35.0,29.4,6.4,59.8,16.3,20.7
2015-02-04,Uttar Pradesh,Lucknow,30.4,41.6,36.0,16.5,69.3,13.7,20.3
2017-09-25,Kerala,Ernakulam,22.9,29.8,26.4,539.9,86.9,8.5,27.4
2018-08-25,Tripura,Agartala,11.8,31.2,21.5,256.8,42.4,12.9,23.8
2022-01-29,Chhattisgarh,Raipur,24.3,31.4,27.8,22.9,64.8,7.4,26.3
2022-08-29,Bihar,Patna,18.1,35.5,26.8,190.5,47.1,22.1,24.5
2017-11-03,Dadra and Nagar Haveli and Daman and Diu,Daman,21.2,30.9,26.0,65.6,53.5,14.6,20.8
2016-01-09,Assam,Kamrup,11.2,32.1,21.6,127.3,72.6,15.1,28.3
2022-02-17,Assam,Dibrugarh,12.2,34.7,23.5,135.7,84.2,13.1,28.9
2018-12-22,Uttar Pradesh,Varanasi,25.0,37.0,31.0,54.0,40.5,8.7,29.3
2019-10-18,Mizoram,Aizawl,11.0,16.9,14.0,60.4,56.6,18.7,23.0
2021-03-30,Jharkhand,Ranchi,14.3,34.3,24.3,43.8,64.5,18.5,23.8
2016-12-05,Arunachal Pradesh,Itanagar,13.7,28.0,20.8,33.7,46.5,6.8,27.3
2016-07-16,Telangana,Nizamabad,18.4,32.2,25.3,125.7,46.0,21.4,27.4
2023-03-06,Karnataka,Hubli,25.7,33.9,29.8,68.4,44.1,7.1,23.2
2023-01-13,Telangana,Hyderabad,23.5,29.6,26.6,46.7,49.6,16.6,20.0
2022-08-05,Jammu and Kashmir,Srinagar,17.3,27.9,22.6,182.0,69.5,13.5,21.6
2025-03-23,Tamil Nadu,Coimbatore,20.1,32.2,26.2,36.3,57.4,18.0,27.3
2024-08-12,Lakshadweep,Kavaratti,24.9,33.3,29.1,270.7,44.7,18.8,20.9
2024-10-13,Tamil Nadu,Chennai,20.8,36.3,28.6,42.4,61.1,7.8,24.8
2024-02-29,Puducherry,Puducherry,13.1,27.2,20.2,51.2,66.2,10.5,27.0
2020-02-17,Odisha,Bhubaneswar,19.0,36.9,28.0,10.0,83.8,11.5,23.3
2020-10-24,Arunachal Pradesh,Itanagar,19.4,33.7,26.6,29.7,42.8,10.3,20.1
2016-03-14,Arunachal Pradesh,Itanagar,12.8,18.7,15.8,32.1,42.4,19.8,27.8
2025-05-31,Manipur,Imphal,16.3,32.1,24.2,34.2,65.9,17.3,31.8
2020-02-27,Rajasthan,Jaipur,12.1,18.3,15.2,23.9,27.9,19.8,20.2
2020-06-02,Jammu and Kashmir,Srinagar,15.0,20.4,17.7,198.8,56.8,17.5,32.6
2016-11-29,Chhattisgarh,Raipur,10.5,25.7,18.1,71.0,48.7,6.2,27.7
2018-08-05,Uttarakhand,Dehradun,21.1,29.6,25.4,252.5,61.8,15.1,28.2
2023-02-10,Telangana,Warangal,19.2,27.7,23.4,38.9,43.4,19.9,23.1
2019-04-13,Gujarat,Surat,31.1,38.9,35.0,46.6,47.6,17.2,32.5
2023-01-17,Goa,North Goa,24.2,32.9,28.6,20.9,61.7,7.2,23.3
2016-11-22,Delhi,New Delhi,21.8,26.9,24.4,48.5,67.7,18.5,27.6
2021-04-19,Mizoram,Aizawl,16.0,31.7,23.8,48.8,63.5,6.1,30.4
2023-10-03,Chandigarh,Chandigarh,23.0,31.1,27.0,54.3,76.1,13.0,20.9
2018-04-15,Haryana,Gurgaon,6.4,34.2,20.3,6.5,70.0,6.9,32.8
2023-07-06,Gujarat,Surat,29.8,37.0,33.4,117.5,68.1,22.3,29.3
2021-09-23,Goa,North Goa,14.1,20.0,17.0,48.8,45.7,18.1,28.0
2019-06-23,Bihar,Muzaffarpur,9.1,37.2,23.2,234.3,61.2,22.8,27.7
2019-06-22,Andhra Pradesh,Krishna,22.2,31.5,26.8,176.9,61.6,20.4,33.9
2015-05-07,Manipur,Imphal,24.5,34.0,29.2,47.6,64.5,7.8,27.6
2019-02-15,Dadra and Nagar Haveli and Daman and Diu,Daman,25.0,31.3,28.2,37.7,55.4,15.3,23.4
2018-04-06,Tripura,Agartala,20.2,34.6,27.4,22.7,54.8,10.1,28.0
